"Sc_id","abspathanglesrate","enddistance","endpupilsize","eyemovementvelocity","fixationrate","fixationsaccadetimeratio","longestsaccadedistance","longestsaccadeduration","maxdistance","maxpupilsize","maxpupilvelocity","maxsaccadespeed","meanabspathangles","meandistance","meanfixationduration","meanpathdistance","meanpupilsize","meanpupilvelocity","meanrelpathangles","meansaccadedistance","meansaccadeduration","meansaccadespeed","mindistance","minpupilsize","minpupilvelocity","minsaccadespeed","relpathanglesrate","startdistance","startpupilsize","stddevabspathangles","stddevdistance","stddevfixationduration","stddevpathdistance","stddevpupilsize","stddevpupilvelocity","stddevrelpathangles","stddevsaccadedistance","stddevsaccadeduration","stddevsaccadespeed","Relevant.bars_fixationrate","Relevant.bars_leftclicrate","Relevant.bars_longestfixation","Relevant.bars_maxdistance","Relevant.bars_maxpupilsize","Relevant.bars_maxpupilvelocity","Relevant.bars_meandistance","Relevant.bars_meanfixationduration","Relevant.bars_meanpupilsize","Relevant.bars_meanpupilvelocity","Relevant.bars_mindistance","Relevant.bars_minpupilsize","Relevant.bars_minpupilvelocity","Relevant.bars_numtransfrom_Non.relevant.bars","Relevant.bars_numtransfrom_Refs","Relevant.bars_numtransfrom_Relevant.bars","Relevant.bars_numtransfrom_Text","Relevant.bars_numtransfrom_Viz","Relevant.bars_numtransfrom_labels","Relevant.bars_numtransfrom_legend","Relevant.bars_proportionnum","Relevant.bars_proportiontime","Relevant.bars_proptransfrom_Non.relevant.bars","Relevant.bars_proptransfrom_Refs","Relevant.bars_proptransfrom_Relevant.bars","Relevant.bars_proptransfrom_Text","Relevant.bars_proptransfrom_Viz","Relevant.bars_proptransfrom_labels","Relevant.bars_proptransfrom_legend","Relevant.bars_stddevdistance","Relevant.bars_stddevfixationduration","Relevant.bars_stddevpupilsize","Relevant.bars_stddevpupilvelocity","Relevant.bars_timetofirstfixation","Non.relevant.bars_fixationrate","Non.relevant.bars_leftclicrate","Non.relevant.bars_longestfixation","Non.relevant.bars_maxdistance","Non.relevant.bars_maxpupilsize","Non.relevant.bars_maxpupilvelocity","Non.relevant.bars_meandistance","Non.relevant.bars_meanfixationduration","Non.relevant.bars_meanpupilsize","Non.relevant.bars_meanpupilvelocity","Non.relevant.bars_mindistance","Non.relevant.bars_minpupilsize","Non.relevant.bars_minpupilvelocity","Non.relevant.bars_numtransfrom_Non.relevant.bars","Non.relevant.bars_numtransfrom_Refs","Non.relevant.bars_numtransfrom_Relevant.bars","Non.relevant.bars_numtransfrom_Text","Non.relevant.bars_numtransfrom_Viz","Non.relevant.bars_numtransfrom_labels","Non.relevant.bars_numtransfrom_legend","Non.relevant.bars_proportionnum","Non.relevant.bars_proportiontime","Non.relevant.bars_proptransfrom_Non.relevant.bars","Non.relevant.bars_proptransfrom_Refs","Non.relevant.bars_proptransfrom_Relevant.bars","Non.relevant.bars_proptransfrom_Text","Non.relevant.bars_proptransfrom_Viz","Non.relevant.bars_proptransfrom_labels","Non.relevant.bars_proptransfrom_legend","Non.relevant.bars_stddevdistance","Non.relevant.bars_stddevfixationduration","Non.relevant.bars_stddevpupilsize","Non.relevant.bars_stddevpupilvelocity","Non.relevant.bars_timetofirstfixation","Text_fixationrate","Text_leftclicrate","Text_longestfixation","Text_maxdistance","Text_maxpupilsize","Text_maxpupilvelocity","Text_meandistance","Text_meanfixationduration","Text_meanpupilsize","Text_meanpupilvelocity","Text_mindistance","Text_minpupilsize","Text_minpupilvelocity","Text_numtransfrom_Non.relevant.bars","Text_numtransfrom_Refs","Text_numtransfrom_Relevant.bars","Text_numtransfrom_Text","Text_numtransfrom_Viz","Text_numtransfrom_labels","Text_numtransfrom_legend","Text_proportionnum","Text_proportiontime","Text_proptransfrom_Non.relevant.bars","Text_proptransfrom_Refs","Text_proptransfrom_Relevant.bars","Text_proptransfrom_Text","Text_proptransfrom_Viz","Text_proptransfrom_labels","Text_proptransfrom_legend","Text_stddevdistance","Text_stddevfixationduration","Text_stddevpupilsize","Text_stddevpupilvelocity","Text_timetofirstfixation","Refs_fixationrate","Refs_leftclicrate","Refs_longestfixation","Refs_maxdistance","Refs_maxpupilsize","Refs_maxpupilvelocity","Refs_meandistance","Refs_meanfixationduration","Refs_meanpupilsize","Refs_meanpupilvelocity","Refs_mindistance","Refs_minpupilsize","Refs_minpupilvelocity","Refs_numtransfrom_Non.relevant.bars","Refs_numtransfrom_Refs","Refs_numtransfrom_Relevant.bars","Refs_numtransfrom_Text","Refs_numtransfrom_Viz","Refs_numtransfrom_labels","Refs_numtransfrom_legend","Refs_proportionnum","Refs_proportiontime","Refs_proptransfrom_Non.relevant.bars","Refs_proptransfrom_Refs","Refs_proptransfrom_Relevant.bars","Refs_proptransfrom_Text","Refs_proptransfrom_Viz","Refs_proptransfrom_labels","Refs_proptransfrom_legend","Refs_stddevdistance","Refs_stddevfixationduration","Refs_stddevpupilsize","Refs_stddevpupilvelocity","Refs_timetofirstfixation","labels_fixationrate","labels_leftclicrate","labels_longestfixation","labels_maxdistance","labels_maxpupilsize","labels_maxpupilvelocity","labels_meandistance","labels_meanfixationduration","labels_meanpupilsize","labels_meanpupilvelocity","labels_mindistance","labels_minpupilsize","labels_minpupilvelocity","labels_numtransfrom_Non.relevant.bars","labels_numtransfrom_Refs","labels_numtransfrom_Relevant.bars","labels_numtransfrom_Text","labels_numtransfrom_Viz","labels_numtransfrom_labels","labels_numtransfrom_legend","labels_proportionnum","labels_proportiontime","labels_proptransfrom_Non.relevant.bars","labels_proptransfrom_Refs","labels_proptransfrom_Relevant.bars","labels_proptransfrom_Text","labels_proptransfrom_Viz","labels_proptransfrom_labels","labels_proptransfrom_legend","labels_stddevdistance","labels_stddevfixationduration","labels_stddevpupilsize","labels_stddevpupilvelocity","labels_timetofirstfixation","Viz_fixationrate","Viz_leftclicrate","Viz_longestfixation","Viz_maxdistance","Viz_maxpupilsize","Viz_maxpupilvelocity","Viz_meandistance","Viz_meanfixationduration","Viz_meanpupilsize","Viz_meanpupilvelocity","Viz_mindistance","Viz_minpupilsize","Viz_minpupilvelocity","Viz_numtransfrom_Non.relevant.bars","Viz_numtransfrom_Refs","Viz_numtransfrom_Relevant.bars","Viz_numtransfrom_Text","Viz_numtransfrom_Viz","Viz_numtransfrom_labels","Viz_numtransfrom_legend","Viz_proportionnum","Viz_proportiontime","Viz_proptransfrom_Non.relevant.bars","Viz_proptransfrom_Refs","Viz_proptransfrom_Relevant.bars","Viz_proptransfrom_Text","Viz_proptransfrom_Viz","Viz_proptransfrom_labels","Viz_proptransfrom_legend","Viz_stddevdistance","Viz_stddevfixationduration","Viz_stddevpupilsize","Viz_stddevpupilvelocity","Viz_timetofirstfixation","legend_fixationrate","legend_leftclicrate","legend_longestfixation","legend_maxdistance","legend_maxpupilsize","legend_maxpupilvelocity","legend_meandistance","legend_meanfixationduration","legend_meanpupilsize","legend_meanpupilvelocity","legend_mindistance","legend_minpupilsize","legend_minpupilvelocity","legend_numtransfrom_Non.relevant.bars","legend_numtransfrom_Refs","legend_numtransfrom_Relevant.bars","legend_numtransfrom_Text","legend_numtransfrom_Viz","legend_numtransfrom_labels","legend_numtransfrom_legend","legend_proportionnum","legend_proportiontime","legend_proptransfrom_Non.relevant.bars","legend_proptransfrom_Refs","legend_proptransfrom_Relevant.bars","legend_proptransfrom_Text","legend_proptransfrom_Viz","legend_proptransfrom_labels","legend_proptransfrom_legend","legend_stddevdistance","legend_stddevfixationduration","legend_stddevpupilsize","legend_stddevpupilvelocity","legend_timetofirstfixation","mmd_task_time","Uid"
"11",0.00353764619401,593.79,0.0574274271828,0.643823306846,0.00355871886121,78,65.163119719,25,604.04,0.215951470781,0.055,2.60652478876,1.08444936056,581.377142857,162.5,197.361108244,0.153823156702,0.00295762585642,1.88160417291,65.163119719,25,2.60652478876,570.06,-0.0128275466845,0,2.60652478876,0.00558008354955,570.16,0.12768240105,1.37983965793,9.06937287074,74.2765104188,189.641114339,0.0283052821488,0.00384323844849,1.29806042271,0,0,0,0,0,-1,600,0.178121869468,0.01125,600,0,0.136329167065,0.00540277777778,600,0.102462666841,0.00125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227988846686,0.00355454870968,4000,0,0,-1,600,0.156504954432,0.01,600,0,0.11243970455,0.00541666666667,600,0.0772429326326,0.00111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240407247179,0.00311928489747,4000,0.00520833333333,0,192,604.04,0.215951470781,0.00875,586.417058824,192,0.158146745447,0.00217470760234,576.28,0.0574274271828,0,0,1,0,0,0,0,0,0.0833333333333,0.0569395017794,0,1,0,0,0,0,0,8.11609494625,0,0.0292896038464,0.00188299770739,3705,0.00621890547264,0,325,580.31,0.212348651608,0.0277777777778,573.588181818,160.8,0.162504690492,0.00267299107143,570.06,0.0988598476687,0,0,9,0,0,1,0,0,0.833333333333,0.476868327402,0,0.9,0,0,0.1,0,0,2.7157704415,81.3986076867,0.0193898182798,0.00285712070037,783,0,0,-1,600,-1,-1,600,0,0,0,600,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4000,0.00666666666667,0,150,600,0.163710592777,0.00777777777778,600,150,0.126989551209,0.00333611111111,600,0.0988598476687,0,0,0,0,0,0,0,0,0.0833333333333,0.0444839857651,0,0,0,0,0,0,0,0,0,0.0158902251543,0.00243304294491,416,0,0,-1,600,-1,-1,600,0,0,0,600,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4000,"0",74
"27",0.00302971504672,580.03,0.142093677741,0.489510356412,0.00431848852901,6.20464135021,463.166869352,75,586.15,0.206944422849,0.0075,6.17555825802,0.74833961654,579.576450116,183.8125,120.909058034,0.16002589135,0.00145151869159,2.10811101723,125.33595168,43.0909090909,2.59805779083,575.87,0.0610302463555,0,1.70553198357,0.00796587159009,578.86,0.0916542093233,1.17917501283,1.00193657679,120.853751149,98.9317929836,0.0206692960139,0.00123490995757,1.24671252013,117.524873068,15.2607637126,1.25079869173,0,0,-1,600,-1,-1,600,0,0,0,600,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4000,0,0,-1,600,-1,-1,600,0,0,0,600,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4000,0.00528501321253,0,516,585.34,0.206944422849,0.0075,579.509240838,189.214285714,0.161655138249,0.0014634502924,575.87,0.0988598476687,0,0,0,0,12,0,0,0,0.875,0.714979757085,0,0,0,1,0,0,0,0.950977228895,128.836317486,0.020357533411,0.00126222652141,33,0.00704225352113,0,142,582.09,0.183526098227,0.005,579.665454545,142,0.143622146481,0.00135416666667,579.25,0.0610302463555,0,0,0,0,1,0,0,0,0.0625,0.038326585695,0,0,0,1,0,0,0,0.518568286903,0,0.0187214541548,0.00108260360498,3747,0,0,-1,600,-1,-1,600,0,0,0,600,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4000,0,0,-1,600,-1,-1,600,0,0,0,600,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4000,0,0,-1,600,-1,-1,600,0,0,0,600,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4000,"0",74
"20",0.00463543506134,573.9,0.212348651608,0.508927770733,0.00408684546616,4.60542168675,654.388444924,91,582.96,0.262788120026,0.00611111111111,7.19108181235,1.20984855101,573.360691145,191.125,132.830148161,0.170259064535,0.00138600170192,1.73886206298,169.971193159,44.2666666667,3.24590402889,570.85,0.0322076929741,0,1.49856145659,0.00621815297105,572.51,0.0880513901507,1.33194716414,1.68307900365,75.0554239657,146.160937739,0.0565650372141,0.00114619420517,1.24431029022,178.939216436,17.2604695627,2.02363327269,0.00925925925926,0,108,571.68,0.149299316086,0.003125,571.518333333,108,0.128182792602,0.00140046296296,571.13,0.116873943532,0,0,0,0,0,0,0,0,0.0625,0.0275862068966,0,0,0,0,0,0,0,0.110998145189,0,0.0079080120097,0.00100754292559,700,0,0,-1,600,-1,-1,600,0,0,0,600,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4000,0.00496806245564,0,375,578.01,0.262788120026,0.005,572.75609375,201.285714286,0.160989907165,0.00136610817166,571.16,0.0322076929741,0,0,0,1,5,0,0,0,0.4375,0.359897828863,0,0,0.166666666667,0.833333333333,0,0,0,1.21104163186,89.7398356096,0.0571354017558,0.00108885979676,75,0.0056,0,233,582.96,0.259185300853,0.00611111111111,574.327799043,178.571428571,0.201317162427,0.0013059600863,571.9,0.151100725673,0,0,6,0,1,0,0,0,0.4375,0.319284802043,0,0.857142857143,0,0.142857142857,0,0,0,1.71062627359,53.9594203788,0.0304239993241,0.00108386991838,2274,0,0,-1,600,-1,-1,600,0,0,0,600,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4000,0,0,-1,572.4,0.120476762705,0.00333333333333,572.136,0,0.0649933474455,0.00173611111111,571.77,0.0430161504921,5.55111512313e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237339419398,0,0.0314447898525,0.00123055869074,4000,0,0,-1,600,-1,-1,600,0,0,0,600,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4000,"0",74
"30",0.00600713814962,557.43,0.192533146159,0.40530968668,0.00505050505051,9.1155234657,198.69259568,50,566.76,0.217752880367,0.01875,3.9738519136,1.25937884501,557.923902439,140.277777778,84.9719837252,0.155771523386,0.00308333333333,1.39200383171,95.9672274436,34.625,2.63159636191,557.16,0.109668305187,0,1.47529408172,0.00624917545101,566.76,0.163710592777,1.32297570571,2.16943411752,45.0578785375,75.751631043,0.020400635505,0.00269116592511,1.39003836622,55.885849921,14.2622128117,0.748877071444,0,0,-1,600,-1,-1,600,0,0,0,600,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4000,0,0,-1,600,-1,-1,600,0,0,0,600,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4000,0,0,-1,600,0.16731341195,0.00625,600,0,0.151701195535,0.00279320987654,600,0.116873943532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139395569248,0.00235030661543,4000,0.00700280112045,0,233,566.76,0.217752880367,0.01125,557.923902439,142.8,0.156017311709,0.00289171374765,557.16,0.109668305187,0,0,14,0,0,0,0,0,0.833333333333,0.60101010101,0,1,0,0,0,0,0,2.16943411752,41.3594003825,0.0200368917972,0.00233050443388,833,0,0,-1,600,-1,-1,600,0,0,0,600,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4000,0,0,-1,600,-1,-1,600,0,0,0,600,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4000,0,0,-1,600,-1,-1,600,0,0,0,600,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4000,"0",74
"28",0.00452720331872,600,0.163710592777,0.709714196341,0.00411296956403,7.94573643411,586.886221966,92,600,0.224958518713,0.0144444444444,6.37919806485,1.17933646453,600,136.666666667,184.880548147,0.131549042222,0.00299107142857,1.72508581505,215.415272056,51.6,3.76289904017,600,0.0304062833877,0,2.79211422951,0.00614919539229,600,0.124079581878,1.2899644079,0,57.597949699,183.95328856,0.0507342156927,0.00243460297062,1.23634383444,214.100199456,30.7619895325,1.49643455899,0,0,-1,600,0.152902135259,0.00125,600,0,0.152902135259,0.00125,600,0.152902135259,0.00125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4000,0,0,-1,600,0.149299316086,0.0025,600,0,0.149299316086,0.0025,600,0.149299316086,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4000,0.0104166666667,0,100,600,0.152902135259,0.01125,600,96,0.0678588454852,0.00271164021164,600,0.0304062833877,0,0,1,0,0,1,0,0,0.133333333333,0.0526460104195,0,0.5,0,0,0.5,0,0,0,5.65685424949,0.0340810002667,0.00242068516457,874,0.00669914738124,0,233,600,0.224958518713,0.01125,600,149.272727273,0.154683454776,0.00271050347222,600,0.0484203792511,0,0,8,0,2,0,0,0,0.733333333333,0.450233068275,0,0.8,0,0.2,0,0,0,0,62.0194984002,0.0467420581272,0.00217456275673,1074,0,0,-1,600,0.160107773604,0.0111111111111,600,0,0.0812060337226,0.00319444444444,600,0.0628316559419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285939688014,0.00332431908723,4000,0.0120481927711,0,83,600,0.160107773604,0.0111111111111,600,83,0.0846605015175,0.00319444444444,600,0.0556260175965,0,0,0,0,0,0,0,0,0.0666666666667,0.0227584315876,0,0,0,0,0,0,0,0,0,0.0298314348934,0.00275779851963,691,0,0,-1,600,0.142093677741,0.00375,600,0,0.121677702429,0.00243055555556,600,0.106065486014,0.00111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184882320526,0.00186597622813,4000,"0",74
"3",0.00332152743188,600,0.084448570978,0.59647550238,0.00354706684857,4.59662288931,746.902101227,91,600,0.185327507813,0.01125,8.89169168127,1.01444983649,600,188.461538462,182.173559685,0.101211338038,0.00304299103504,1.7211595117,307.195214521,59.2222222222,4.73697677976,600,0.0448175600785,0,2.64081598062,0.00516582663811,600,0.0772429326326,1.39735663143,0,123.830943484,172.127999365,0.0305943622759,0.00240410888815,1.44166814042,216.263281927,20.6747296099,2.07859557608,0,0,-1,600,-1,-1,600,0,0,0,600,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4000,0,0,-1,600,-1,-1,600,0,0,0,600,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4000,0.00956937799043,0,117,600,0.18172468864,0.01125,600,104.5,0.135338391792,0.00316666666667,600,0.0736401134599,0,0,0,0,1,1,0,0,0.153846153846,0.0570259208731,0,0,0,0.5,0.5,0,0,0,17.6776695297,0.0297896770017,0.00291450136075,792,0.00571428571429,0,325,600,0.185327507813,0.01125,600,175,0.0983246462699,0.00313087606838,600,0.0448175600785,0,0,7,0,1,0,0,0,0.692307692308,0.429740791269,0,0.875,0,0.125,0,0,0,0,75.9802605944,0.0287872482207,0.0023519381492,1133,0,0,-1,600,-1,-1,600,0,0,0,600,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4000,0.00187617260788,0,533,600,0.152902135259,0.01,600,533,0.0928551490476,0.00262596899225,600,0.0484203792511,0,0,0,0,0,0,0,0,0.0769230769231,0.145429740791,0,0,0,0,0,0,0,0,0,0.026970358695,0.00220259179903,184,0,0,-1,600,0.134888039396,0.00625,600,0,0.106786049849,0.00420138888889,600,0.0700372942872,0.00125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296439996558,0.00223196648333,4000,"0",74
"60",0.00663571127209,574.54,0.214150061195,0.510439924203,0.00403009134874,4.55508474576,548.586631186,67,586.49,0.248376843335,0.0188888888889,8.31191865434,1.76415123962,577.528735632,143.333333333,135.704099849,0.153230770792,0.00160927854938,1.0836350022,172.547494493,42.9090909091,3.25333453111,570.17,0.0484203792511,0,1.00547396863,0.0037848616412,579.57,0.0934556189097,1.25784749289,2.41797960211,54.3660433236,143.190449289,0.0500990831967,0.00173703564957,0.991808707296,178.674017391,15.8521578686,2.43058488062,0,0,-1,583.84,0.1474979065,0.00625,580.406666667,0,0.132571941356,0.00305555555556,577.99,0.111469714773,0.00125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10218616366,0,0.0136287195889,0.00178081338054,4000,0,0,-1,600,-1,-1,600,0,0,0,600,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4000,0,0,-1,578.18,0.133086629809,0.004375,577.61375,0,0.116873943532,0.00175,577.07,0.106065486014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466382353869,0,0.00870163499663,0.00117112244355,4000,0.00697134004648,0,258,586.49,0.248376843335,0.0188888888889,575.682268041,143.444444444,0.194883208411,0.00145296391753,570.17,0.106065486014,0,0,8,0,0,1,0,0,0.6,0.346856528748,0,0.888888888889,0,0,0.111111111111,0,0,1.93033998195,60.2082035754,0.0442582928317,0.00164116329951,2090,0,0,-1,583.82,0.160107773604,0.001875,579.808571429,0,0.147626578613,0.000768849206349,577.89,0.122278172291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37426823685,0,0.00935944631637,0.000550500698634,4000,0.0069848661234,0,208,586.2,0.160107773604,0.0177777777778,579.091047619,143.166666667,0.119402682811,0.00162567750678,573.27,0.0484203792511,0,0,0,0,0,5,0,3,0.4,0.230789897904,0,0,0,0,0.625,0,0.375,1.63778174394,49.7570765486,0.0226897197152,0.00179197684194,725,0.00580270793037,0,208,581.28,0.160107773604,0.010625,578.23047619,172.333333333,0.134888039396,0.00198784722222,573.27,0.084448570978,0.000625,0,0,0,0,3,0,1,0.2,0.138903815153,0,0,0,0,0.75,0,0.25,1.44306576153,33.3216646243,0.016293500637,0.0017479784923,933,"0",74
"76",0.00540568774784,600,0.0628316559419,0.553140337269,0.00413223140496,15.2108433735,248.687061811,75,600,0.196135965331,0.0133333333333,3.31582749082,1.4016176089,600,168.333333333,143.421387449,0.115189291975,0.0028030609493,1.61767125007,171.25853044,55.3333333333,3.06339686428,600,0.015995006697,0,2.69329359186,0.00579331301679,600,0.084448570978,1.36515018529,0,112.440883939,172.456745683,0.0451073374028,0.00232582553398,1.36263264795,67.0885926356,17.616280349,0.327524430429,0.0020366598778,0,491,600,0.16731341195,0.01,600,491,0.108896272507,0.00261574074074,600,0.0520231984238,0,0,0,0,0,1,0,0,0.0666666666667,0.135261707989,0,0,0,0,1,0,0,0,0,0.0354214623541,0.00227203583119,291,0,0,-1,600,-1,-1,600,0,0,0,600,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4000,0.00644028103044,0,350,600,0.196135965331,0.0133333333333,600,155.272727273,0.115384955535,0.00271425495263,600,0.015995006697,0,0,2,1,8,0,0,0,0.733333333333,0.470523415978,0,0.181818181818,0.0909090909091,0.727272727273,0,0,0,0,77.4042517038,0.0452154003815,0.00224854757634,974,0.00956937799043,0,117,600,0.196135965331,0.01,600,104.5,0.130613508174,0.00290380658436,600,0.0412147409058,0,0,0,0,2,0,0,0,0.133333333333,0.0575757575758,0,0,0,1,0,0,0,0,17.6776695297,0.0448271599241,0.00237888985928,1382,0,0,-1,600,-1,-1,600,0,0,0,600,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4000,0.00854700854701,0,117,600,0.188930326986,0.00888888888889,600,117,0.102897489845,0.00315476190476,600,0.0340091025604,0,0,0,0,0,0,0,0,0.0666666666667,0.0322314049587,0,0,0,0,0,0,0,0,0,0.0481909896729,0.00251227545826,108,0,0,-1,600,-1,-1,600,0,0,0,600,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4000,"0",74
"62",0.00388641957111,585.73,0.178121869468,0.878304356355,0.00363919937614,6.35042735043,446.617930483,67,588.45,0.197937374918,0.0122222222222,7.56979543192,1.1500812377,584.358623853,212.285714286,259.910527608,0.110713278713,0.00179027777778,1.32808966806,184.557916082,52,3.41974769158,578.69,0.0358105121467,0,1.77885428364,0.0041427283641,583.49,0.122278172291,1.45093254311,1.15157021668,178.49258919,216.978057513,0.0362534003191,0.00166504583038,1.42231540165,111.933220634,10.1980390272,1.73565250712,0,0,-1,584.44,0.0988598476687,0.005,584.44,0,0.0988598476687,0.005,584.44,0.0988598476687,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4000,0,0,-1,600,-1,-1,600,0,0,0,600,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4000,0.00125156445557,0,799,588.45,0.176320459881,0.0122222222222,583.895405405,799,0.117341842126,0.00225694444444,583.28,0.084448570978,0,0,0,0,0,0,0,0,0.0714285714286,0.207694307252,0,0,0,0,0,0,0,0.885485996407,0,0.0142005671408,0.00215095502284,58,0.0066322770818,0,283,588.31,0.197937374918,0.00888888888889,585.129742268,150.777777778,0.129152207877,0.00158745659722,578.69,0.0520231984238,0,0,8,0,0,1,0,1,0.642857142857,0.352742396673,0,0.8,0,0,0.1,0,0.1,0.980068431346,60.5222640393,0.0316941082438,0.0013755284086,2023,0,0,-1,600,0.0520231984238,0.00375,600,0,0.0466189696648,0.00354166666667,600,0.0412147409058,0.00333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00764273360518,0.000294627825494,4000,0.00490196078431,0,258,584.4,0.109668305187,0.0075,583.557636364,204,0.0663905382954,0.0018508953168,580.11,0.0358105121467,0,0,0,0,1,3,0,0,0.285714285714,0.212113335066,0,0,0,0.25,0.75,0,0,0.878312526427,45.8766462012,0.0161279122741,0.00151909122337,941,0.00444444444444,0,225,584.13,0.0808457518053,0.005,583.464736842,225,0.0604898234796,0.00172149122807,581.09,0.0448175600785,0,0,0,0,0,1,0,0,0.0714285714286,0.0584871328308,0,0,0,0,1,0,0,1.03747218662,0,0.00924288421658,0.00147995779345,1690,"0",74
"74",0.00380182052711,585.65,0.178121869468,0.762459325628,0.00406614258607,5.61419068736,406.675198317,58,590.53,0.223157109126,0.01375,7.0116413503,1.00177970889,585.849082353,168.8,200.908032303,0.157621665352,0.00171021108521,1.24742852509,142.486600331,41,3.23618028519,584.37,0.0376119217331,0,1.82365510199,0.00439592594907,585.06,0.138490858568,1.27559676169,1.19790534767,86.1064125702,238.269478304,0.0332898345684,0.00169263557183,1.24245665583,100.780422236,10.7703296143,1.42128994055,0,0,-1,586.43,0.0970584380824,0.00125,586.43,0,0.0970584380824,0.00125,586.43,0.0970584380824,0.00125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4000,0,0,-1,586.08,0.100661257255,0.00125,586.08,0,0.100661257255,0.00125,586.08,0.100661257255,0.00125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4000,0.00607902735562,0,291,590.52,0.223157109126,0.0125,585.680797546,164.5,0.172659014953,0.00156851570415,584.37,0.0988598476687,0,0,0,0,11,1,0,0,0.8,0.535104364326,0,0,0,0.916666666667,0.0833333333333,0,0,1.12901835188,71.4378305687,0.0182321107867,0.00151527250879,991,0,0,-1,600,-1,-1,600,0,0,0,600,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4000,0,0,-1,586.23,0.0970584380824,0.00333333333333,586.23,0,0.0970584380824,0.00333333333333,586.23,0.0970584380824,0.00333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4000,0.01,0,133,589.4,0.136689448982,0.00555555555556,587.144047619,100,0.112927998724,0.00175474254743,586.23,0.0934556189097,0,0,0,0,0,1,0,0,0.133333333333,0.0542152344809,0,0,0,0,1,0,0,0.73932421194,46.6690475583,0.0098284537178,0.00145170653673,550,0,0,-1,600,-1,-1,600,0,0,0,600,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4000,"0",74
